arriveSn,busStopId,remainStop,shortLineName,busId,metroFlag,busStopName,currStopId,lineId,remainMin,dirStart,dir,lowBus,arriveFlag,lineName,lineKind
2571,341,0,첨단20,,0,도촌교,0,11,0,,0,,0,첨단20,0
2572,341,0,마을700,,0,도촌교,0,203,0,,0,,0,마을700,0
2573,341,0,임곡91,,0,도촌교,0,61,0,,0,,0,임곡91,0
2574,341,0,첨단92,,0,도촌교,0,62,0,,0,,0,첨단92,0
2575,341,0,첨단94,,0,도촌교,0,64,0,,0,,0,첨단94,0
2576,1484,0,함평500,,0,화정현대아파트,0,826,0,,0,,0,함평500,0
2577,1484,0,함평500,,0,화정현대아파트,0,805,0,,0,,0,함평500,0
2578,1484,0,함평500,,0,화정현대아파트,0,804,0,,0,,0,함평500,0
2579,1484,0,함평500,,0,화정현대아파트,0,803,0,,0,,0,함평500,0
2580,1484,0,함평500,,0,화정현대아파트,0,802,0,,0,,0,함평500,0
2581,1484,0,함평500,,0,화정현대아파트,0,801,0,,0,,0,함평500,0
2582,1484,0,함평500,,0,화정현대아파트,0,800,0,,0,,0,함평500,0
2583,1484,0,함평500,,0,화정현대아파트,0,799,0,,0,,0,함평500,0
2584,1484,0,함평500,,0,화정현대아파트,0,796,0,,0,,0,함평500,0
2585,1484,0,함평500,,0,화정현대아파트,0,797,0,,0,,0,함평500,0
2586,1484,0,매월26,,0,화정현대아파트,0,13,0,,0,,0,매월26,0
2587,1484,0,함평500,,0,화정현대아파트,0,817,0,,0,,0,함평500,0
2588,1484,0,함평500,,0,화정현대아파트,0,835,0,,0,,0,함평500,0
2589,1484,0,함평500,,0,화정현대아파트,0,833,0,,0,,0,함평500,0
2590,1484,0,함평500,,0,화정현대아파트,0,792,0,,0,,0,함평500,0
2591,1484,0,송암31,,0,화정현대아파트,0,101,0,,0,,0,송암31,0
2592,1484,0,함평500,,0,화정현대아파트,0,793,0,,0,,0,함평500,0
2593,1484,0,함평500,,0,화정현대아파트,0,827,0,,0,,0,함평500,0
2594,1484,0,함평500,,0,화정현대아파트,0,825,0,,0,,0,함평500,0
2595,1484,0,함평500,,0,화정현대아파트,0,821,0,,0,,0,함평500,0
2596,1484,0,함평500,,0,화정현대아파트,0,791,0,,0,,0,함평500,0
2597,1484,0,함평500,,0,화정현대아파트,0,795,0,,0,,0,함평500,0
2598,1484,0,함평500,,0,화정현대아파트,0,794,0,,0,,0,함평500,0
2599,1484,0,함평500,,0,화정현대아파트,0,798,0,,0,,0,함평500,0
2600,1484,0,함평500,,0,화정현대아파트,0,830,0,,0,,0,함평500,0
2601,1484,0,지원56,,0,화정현대아파트,0,119,0,,0,,0,지원56,0
2602,1389,0,상무62(상무역경유시청행),,0,산정중입구,0,127,0,,0,,0,상무62(상무역경유시청행),0
2603,1389,0,송암68,,0,산정중입구,0,111,0,,0,,0,송암68,0
2604,1389,0,임곡290,,0,산정중입구,0,84,0,,0,,0,임곡290,0
2605,1389,0,문흥18,,0,산정중입구,0,9,0,,0,,0,문흥18,0
2606,1389,0,마을720,,0,산정중입구,0,195,0,,0,,0,마을720,0
2607,1389,0,송정33,,0,산정중입구,0,108,0,,0,,0,송정33,0
2608,1389,0,선운101(송산유원지),,0,산정중입구,0,104,0,,0,,0,선운101(송산유원지),0
2609,1389,0,선운101(광주글로벌모터스),,0,산정중입구,0,125,0,,0,,0,선운101(광주글로벌모터스),0
2610,790,0,좌석02,,0,성촌마을.전통문화관,0,109,0,,0,,0,좌석02,0
2611,790,0,수완12,,0,성촌마을.전통문화관,0,102,0,,0,,0,수완12,0
2612,790,0,봉선76,,0,성촌마을.전통문화관,0,47,0,,0,,0,봉선76,0
2613,790,0,운림35,,0,성촌마을.전통문화관,0,18,0,,0,,0,운림35,0
2614,790,0,수완49,,0,성촌마을.전통문화관,0,98,0,,0,,0,수완49,0
2615,790,0,운림50,,0,성촌마을.전통문화관,0,25,0,,0,,0,운림50,0
2616,790,0,운림51,,0,성촌마을.전통문화관,0,26,0,,0,,0,운림51,0
2617,790,0,운림54,,0,성촌마을.전통문화관,0,29,0,,0,,0,운림54,0
2618,838,0,상무62(상무역경유시청행),,0,광주인력개발원,0,127,0,,0,,0,상무62(상무역경유시청행),0
2619,838,0,마을700,,0,광주인력개발원,0,203,0,,0,,0,마을700,0
2620,838,0,마을720,,0,광주인력개발원,0,195,0,,0,,0,마을720,0
2621,838,0,봉선37,,0,광주인력개발원,0,19,0,,0,,0,봉선37,0
2622,1359,0,상무63,,0,체육고.폴리텍대학,0,37,0,,0,,0,상무63,0
2623,1359,0,용전84,,0,체육고.폴리텍대학,0,55,0,,0,,0,용전84,0
2624,1359,0,송정29,,0,체육고.폴리텍대학,0,16,0,,0,,0,송정29,0
2625,1359,0,용전85,,0,체육고.폴리텍대학,0,56,0,,0,,0,용전85,0
2626,1359,0,첨단95,,0,체육고.폴리텍대학,0,65,0,,0,,0,첨단95,0
2627,1359,0,문흥53,,0,체육고.폴리텍대학,0,118,0,,0,,0,문흥53,0
2628,3836,0,진곡196,,0,화천기공,0,81,0,,0,,0,진곡196,0
2629,3836,0,첨단92,,0,화천기공,0,62,0,,0,,0,첨단92,0
2630,1667,0,나주600,,0,옥동,0,561,0,,0,,0,나주600,0
2631,1667,0,나주601,,0,옥동,0,562,0,,0,,0,나주601,0
2632,1667,0,송정96,,0,옥동,0,66,0,,0,,0,송정96,0
2633,1667,0,송정97(봉정행),,0,옥동,0,132,0,,0,,0,송정97(봉정행),0
2634,1667,0,송정97,,0,옥동,0,93,0,,0,,0,송정97,0
2635,691,0,송정197,,0,명도삼거리,0,82,0,,0,,0,송정197,0
2636,691,0,송정296,,0,명도삼거리,0,85,0,,0,,0,송정296,0
2637,691,0,임곡90,,0,명도삼거리,0,60,0,,0,,0,임곡90,0
2638,980,0,임곡89,,0,오룡,0,59,0,,0,,0,임곡89,0
2639,1993,0,진월177,,0,구암,0,74,0,,0,,0,진월177,0
2640,1993,0,수완03,,0,구암,0,114,0,,0,,0,수완03,0
2641,1993,0,화순318,,0,구암,0,994,0,,0,,0,화순318,0
2642,1993,0,화순318,,0,구암,0,781,0,,0,,0,화순318,0
2643,1993,0,화순318-1,,0,구암,0,783,0,,0,,0,화순318-1,0
2644,1993,0,화순318-1,,0,구암,0,600,0,,0,,0,화순318-1,0
2645,1993,0,화순318-1,,0,구암,0,999,0,,0,,0,화순318-1,0
2646,1993,0,진월77,,0,구암,0,48,0,,0,,0,진월77,0
2647,1993,0,화순318,,0,구암,0,993,0,,0,,0,화순318,0
2648,1993,0,화순318,,0,구암,0,995,0,,0,,0,화순318,0
2649,1993,0,송암47,,0,구암,0,24,0,,0,,0,송암47,0
2650,2142,0,송정97(봉정행),,0,망월(쌍내입구),0,132,0,,0,,0,송정97(봉정행),0
2651,2142,0,송정97,,0,망월(쌍내입구),0,93,0,,0,,0,송정97,0
2652,2216,0,대촌70,,0,승촌,0,41,0,,0,,0,대촌70,0
2653,1807,0,담양2-5,,0,보촌2구,0,713,0,,0,,0,담양2-5,0
2654,1807,0,두암181,,0,보촌2구,0,76,0,,0,,0,두암181,0
2655,1807,0,담양3-1,,0,보촌2구,0,744,0,,0,,0,담양3-1,0
2656,1807,0,담양3-1,,0,보촌2구,0,714,0,,0,,0,담양3-1,0
2657,1807,0,담양4-3,,0,보촌2구,0,739,0,,0,,0,담양4-3,0
2658,1807,0,담양4-8,,0,보촌2구,0,701,0,,0,,0,담양4-8,0
2659,1807,0,담양4-2,,0,보촌2구,0,736,0,,0,,0,담양4-2,0
2660,1807,0,담양4-1,,0,보촌2구,0,734,0,,0,,0,담양4-1,0
2661,1807,0,담양5-1,,0,보촌2구,0,702,0,,0,,0,담양5-1,0
2662,1807,0,담양5-5,,0,보촌2구,0,703,0,,0,,0,담양5-5,0
2663,1807,0,담양5-4,,0,보촌2구,0,732,0,,0,,0,담양5-4,0
2664,1807,0,담양5-2,,0,보촌2구,0,731,0,,0,,0,담양5-2,0
2665,1807,0,담양6-1,,0,보촌2구,0,724,0,,0,,0,담양6-1,0
2666,1807,0,담양6-2,,0,보촌2구,0,727,0,,0,,0,담양6-2,0
2667,1807,0,담양7-1,,0,보촌2구,0,720,0,,0,,0,담양7-1,0
2668,1807,0,담양7-2,,0,보촌2구,0,718,0,,0,,0,담양7-2,0
2669,1807,0,담양8-1,,0,보촌2구,0,746,0,,0,,0,담양8-1,0
2670,1807,0,담양1-2,,0,보촌2구,0,722,0,,0,,0,담양1-2,0
2671,1807,0,담양1-1,,0,보촌2구,0,723,0,,0,,0,담양1-1,0
2672,1807,0,담양2-1,,0,보촌2구,0,704,0,,0,,0,담양2-1,0
2673,1807,0,담양2-3,,0,보촌2구,0,705,0,,0,,0,담양2-3,0
2674,1807,0,담양2-4,,0,보촌2구,0,706,0,,0,,0,담양2-4,0
2675,1807,0,담양2-1,,0,보촌2구,0,710,0,,0,,0,담양2-1,0
2676,1807,0,담양2-2,,0,보촌2구,0,711,0,,0,,0,담양2-2,0
2677,1807,0,담양2-4,,0,보촌2구,0,700,0,,0,,0,담양2-4,0
2678,244,0,매월61,,0,농성파출소,0,35,0,,0,,0,매월61,0
2679,244,0,송암74,,0,농성파출소,0,91,0,,0,,0,송암74,0
2680,244,0,1187,,0,농성파출소,0,87,0,,0,,0,1187,0
2681,244,0,금남59,,0,농성파출소,0,34,0,,0,,0,금남59,0
2682,1576,0,매월06,,0,대성초교,0,3,0,,0,,0,매월06,0
2683,1576,0,진월07,,0,대성초교,0,4,0,,0,,0,진월07,0
2684,1576,0,수완12,,0,대성초교,0,102,0,,0,,0,수완12,0
2685,1576,0,송암74,,0,대성초교,0,91,0,,0,,0,송암74,0
2686,1576,0,지원45,,0,대성초교,0,23,0,,0,,0,지원45,0
2687,1576,0,대촌170,,0,대성초교,0,73,0,,0,,0,대촌170,0
2688,1890,0,518,,0,주룡,0,86,0,,0,,0,518,0
2689,1421,0,첨단20,,0,안청농협,0,11,0,,0,,0,첨단20,0
2690,1421,0,임곡91,,0,안청농협,0,61,0,,0,,0,임곡91,0
2691,2023,0,화순200,,0,벽라리(화순역),0,986,0,,0,,0,화순200,0
2692,2023,0,화순200,,0,벽라리(화순역),0,989,0,,0,,0,화순200,0
2693,2023,0,화순200,,0,벽라리(화순역),0,990,0,,0,,0,화순200,0
2694,2023,0,화순200,,0,벽라리(화순역),0,991,0,,0,,0,화순200,0
2695,2023,0,화순216,,0,벽라리(화순역),0,615,0,,0,,0,화순216,0
2696,2023,0,지원152(도웅리),,0,벽라리(화순역),0,123,0,,0,,0,지원152(도웅리),0
2697,2023,0,지원152(능주역),,0,벽라리(화순역),0,72,0,,0,,0,지원152(능주역),0
2698,206,0,봉선76,,0,구남구청,0,47,0,,0,,0,봉선76,0
2699,206,0,일곡28,,0,구남구청,0,15,0,,0,,0,일곡28,0
2700,206,0,송정98,,0,구남구청,0,68,0,,0,,0,송정98,0
2701,618,0,화순218,,0,양림휴먼시아1차,0,930,0,,0,,0,화순218,0
2702,618,0,화순217,,0,양림휴먼시아1차,0,858,0,,0,,0,화순217,0
2703,618,0,순환01A(계수초->시청->조선대),,0,양림휴먼시아1차,0,1,0,,0,,0,순환01A(계수초->시청->조선대),0
2704,618,0,화순217,,0,양림휴먼시아1차,0,859,0,,0,,0,화순217,0
2705,618,0,화순218,,0,양림휴먼시아1차,0,929,0,,0,,0,화순218,0
2706,618,0,화순217,,0,양림휴먼시아1차,0,860,0,,0,,0,화순217,0
2707,618,0,화순218,,0,양림휴먼시아1차,0,928,0,,0,,0,화순218,0
2708,618,0,화순218,,0,양림휴먼시아1차,0,927,0,,0,,0,화순218,0
2709,618,0,화순217-1,,0,양림휴먼시아1차,0,893,0,,0,,0,화순217-1,0
2710,618,0,화순218,,0,양림휴먼시아1차,0,926,0,,0,,0,화순218,0
2711,618,0,화순217-1,,0,양림휴먼시아1차,0,774,0,,0,,0,화순217-1,0
2712,618,0,화순217-1,,0,양림휴먼시아1차,0,891,0,,0,,0,화순217-1,0
2713,618,0,화순218,,0,양림휴먼시아1차,0,925,0,,0,,0,화순218,0
2714,618,0,화순217-1,,0,양림휴먼시아1차,0,894,0,,0,,0,화순217-1,0
2715,618,0,화순217,,0,양림휴먼시아1차,0,854,0,,0,,0,화순217,0
2716,618,0,화순218,,0,양림휴먼시아1차,0,924,0,,0,,0,화순218,0
2717,618,0,화순217,,0,양림휴먼시아1차,0,855,0,,0,,0,화순217,0
2718,618,0,화순217,,0,양림휴먼시아1차,0,856,0,,0,,0,화순217,0
2719,618,0,화순217,,0,양림휴먼시아1차,0,857,0,,0,,0,화순217,0
2720,618,0,화순218-1,,0,양림휴먼시아1차,0,969,0,,0,,0,화순218-1,0
2721,618,0,화순217-1,,0,양림휴먼시아1차,0,887,0,,0,,0,화순217-1,0
2722,618,0,화순218-1,,0,양림휴먼시아1차,0,970,0,,0,,0,화순218-1,0
2723,618,0,화순217,,0,양림휴먼시아1차,0,772,0,,0,,0,화순217,0
2724,618,0,진월17,,0,양림휴먼시아1차,0,8,0,,0,,0,진월17,0
2725,618,0,화순218-1,,0,양림휴먼시아1차,0,971,0,,0,,0,화순218-1,0
2726,618,0,화순217-1,,0,양림휴먼시아1차,0,896,0,,0,,0,화순217-1,0
2727,618,0,화순218-1,,0,양림휴먼시아1차,0,972,0,,0,,0,화순218-1,0
2728,618,0,봉선76,,0,양림휴먼시아1차,0,47,0,,0,,0,봉선76,0
2729,618,0,화순218,,0,양림휴먼시아1차,0,950,0,,0,,0,화순218,0
2730,618,0,화순217-1,,0,양림휴먼시아1차,0,895,0,,0,,0,화순217-1,0
2731,618,0,화순218-1,,0,양림휴먼시아1차,0,973,0,,0,,0,화순218-1,0
2732,618,0,화순218,,0,양림휴먼시아1차,0,949,0,,0,,0,화순218,0
2733,618,0,화순217,,0,양림휴먼시아1차,0,861,0,,0,,0,화순217,0
2734,618,0,화순218-1,,0,양림휴먼시아1차,0,974,0,,0,,0,화순218-1,0
2735,618,0,화순218,,0,양림휴먼시아1차,0,948,0,,0,,0,화순218,0
2736,618,0,화순217,,0,양림휴먼시아1차,0,862,0,,0,,0,화순217,0
2737,618,0,화순218-1,,0,양림휴먼시아1차,0,975,0,,0,,0,화순218-1,0
2738,618,0,화순218,,0,양림휴먼시아1차,0,947,0,,0,,0,화순218,0
2739,618,0,화순217,,0,양림휴먼시아1차,0,863,0,,0,,0,화순217,0
2740,618,0,화순218-1,,0,양림휴먼시아1차,0,980,0,,0,,0,화순218-1,0
2741,618,0,화순218,,0,양림휴먼시아1차,0,946,0,,0,,0,화순218,0
2742,618,0,지원25,,0,양림휴먼시아1차,0,12,0,,0,,0,지원25,0
2743,618,0,화순218,,0,양림휴먼시아1차,0,945,0,,0,,0,화순218,0
2744,618,0,화순218-1,,0,양림휴먼시아1차,0,984,0,,0,,0,화순218-1,0
2745,618,0,화순218,,0,양림휴먼시아1차,0,944,0,,0,,0,화순218,0
2746,618,0,봉선27,,0,양림휴먼시아1차,0,14,0,,0,,0,봉선27,0
2747,618,0,화순217-1,,0,양림휴먼시아1차,0,888,0,,0,,0,화순217-1,0
2748,618,0,화순218-1,,0,양림휴먼시아1차,0,983,0,,0,,0,화순218-1,0
2749,618,0,화순218,,0,양림휴먼시아1차,0,943,0,,0,,0,화순218,0
2750,618,0,화순217-1,,0,양림휴먼시아1차,0,889,0,,0,,0,화순217-1,0
2751,618,0,화순218-1,,0,양림휴먼시아1차,0,982,0,,0,,0,화순218-1,0
2752,618,0,화순218,,0,양림휴먼시아1차,0,942,0,,0,,0,화순218,0
2753,618,0,화순217-1,,0,양림휴먼시아1차,0,890,0,,0,,0,화순217-1,0
2754,618,0,화순218-1,,0,양림휴먼시아1차,0,981,0,,0,,0,화순218-1,0
2755,618,0,화순218,,0,양림휴먼시아1차,0,941,0,,0,,0,화순218,0
2756,618,0,화순217-1,,0,양림휴먼시아1차,0,892,0,,0,,0,화순217-1,0
2757,618,0,화순218-1,,0,양림휴먼시아1차,0,979,0,,0,,0,화순218-1,0
2758,618,0,화순218,,0,양림휴먼시아1차,0,940,0,,0,,0,화순218,0
2759,618,0,화순218,,0,양림휴먼시아1차,0,939,0,,0,,0,화순218,0
2760,618,0,화순218-1,,0,양림휴먼시아1차,0,978,0,,0,,0,화순218-1,0
2761,618,0,화순218,,0,양림휴먼시아1차,0,938,0,,0,,0,화순218,0
2762,618,0,화순218-1,,0,양림휴먼시아1차,0,977,0,,0,,0,화순218-1,0
2763,618,0,화순218,,0,양림휴먼시아1차,0,937,0,,0,,0,화순218,0
2764,618,0,화순218-1,,0,양림휴먼시아1차,0,976,0,,0,,0,화순218-1,0
2765,618,0,화순218,,0,양림휴먼시아1차,0,936,0,,0,,0,화순218,0
2766,618,0,화순218,,0,양림휴먼시아1차,0,935,0,,0,,0,화순218,0
2767,618,0,화순200,,0,양림휴먼시아1차,0,780,0,,0,,0,화순200,0
2768,618,0,화순218,,0,양림휴먼시아1차,0,934,0,,0,,0,화순218,0
2769,618,0,화순218,,0,양림휴먼시아1차,0,776,0,,0,,0,화순218,0
2770,618,0,화순218,,0,양림휴먼시아1차,0,933,0,,0,,0,화순218,0
2771,618,0,나주997,,0,양림휴먼시아1차,0,563,0,,0,,0,나주997,0
2772,618,0,화순218-1,,0,양림휴먼시아1차,0,778,0,,0,,0,화순218-1,0
2773,618,0,화순218,,0,양림휴먼시아1차,0,932,0,,0,,0,화순218,0
2774,618,0,나주998,,0,양림휴먼시아1차,0,564,0,,0,,0,나주998,0
2775,618,0,화순200,,0,양림휴먼시아1차,0,989,0,,0,,0,화순200,0
2776,618,0,첨단95,,0,양림휴먼시아1차,0,65,0,,0,,0,첨단95,0
2777,618,0,화순218,,0,양림휴먼시아1차,0,931,0,,0,,0,화순218,0
2778,618,0,나주999,,0,양림휴먼시아1차,0,565,0,,0,,0,나주999,0
2779,618,0,화순200,,0,양림휴먼시아1차,0,990,0,,0,,0,화순200,0
2780,618,0,화순200-1,,0,양림휴먼시아1차,0,618,0,,0,,0,화순200-1,0
2781,618,0,송정98,,0,양림휴먼시아1차,0,68,0,,0,,0,송정98,0
2782,618,0,화순200,,0,양림휴먼시아1차,0,991,0,,0,,0,화순200,0
2783,618,0,화순216,,0,양림휴먼시아1차,0,786,0,,0,,0,화순216,0
2784,618,0,화순216,,0,양림휴먼시아1차,0,615,0,,0,,0,화순216,0
2785,618,0,화순217,,0,양림휴먼시아1차,0,864,0,,0,,0,화순217,0
2786,618,0,화순217,,0,양림휴먼시아1차,0,865,0,,0,,0,화순217,0
2787,618,0,화순217,,0,양림휴먼시아1차,0,866,0,,0,,0,화순217,0
2788,618,0,화순217,,0,양림휴먼시아1차,0,867,0,,0,,0,화순217,0
2789,618,0,지원56,,0,양림휴먼시아1차,0,119,0,,0,,0,지원56,0
2790,618,0,화순217,,0,양림휴먼시아1차,0,868,0,,0,,0,화순217,0
2791,618,0,화순217,,0,양림휴먼시아1차,0,869,0,,0,,0,화순217,0
2792,618,0,금남59,,0,양림휴먼시아1차,0,34,0,,0,,0,금남59,0
2793,623,0,일곡28,,0,봉선삼익사거리,0,15,0,,0,,0,일곡28,0
2794,623,0,봉선37,,0,봉선삼익사거리,0,19,0,,0,,0,봉선37,0
2795,623,0,지원56,,0,봉선삼익사거리,0,119,0,,0,,0,지원56,0
2796,3422,0,상무62(상무역경유시청행),,0,상무한국아파트,0,127,0,,0,,0,상무62(상무역경유시청행),0
2797,3569,0,송정97(봉정행),,0,양촌(삼도),0,132,0,,0,,0,송정97(봉정행),0
2798,3569,0,송정97,,0,양촌(삼도),0,93,0,,0,,0,송정97,0
2799,3900,0,두암81(각화초교.장등마을),,0,망향동산길,0,52,0,,0,,0,두암81(각화초교.장등마을),0
2800,3900,0,두암81(무등파크.장등마을),,0,망향동산길,0,106,0,,0,,0,두암81(무등파크.장등마을),0
2801,3140,0,대촌170,,0,산림자원연구소,0,73,0,,0,,0,대촌170,0
2802,2361,0,진월17,,0,문흥라인아파트,0,8,0,,0,,0,진월17,0
2803,2361,0,송정19,,0,문흥라인아파트,0,10,0,,0,,0,송정19,0
2804,2361,0,문흥80,,0,문흥라인아파트,0,51,0,,0,,0,문흥80,0
2805,2361,0,첨단23,,0,문흥라인아파트,0,117,0,,0,,0,첨단23,0
2806,2361,0,용전86,,0,문흥라인아파트,0,57,0,,0,,0,용전86,0
2807,2361,0,나주160,,0,문흥라인아파트,0,542,0,,0,,0,나주160,0
2808,2361,0,문흥39,,0,문흥라인아파트,0,90,0,,0,,0,문흥39,0
2809,1035,0,진월177,,0,우진아파트,0,74,0,,0,,0,진월177,0
2810,1035,0,대촌70,,0,우진아파트,0,41,0,,0,,0,대촌70,0
2811,1035,0,대촌71,,0,우진아파트,0,42,0,,0,,0,대촌71,0
2812,1035,0,마을715,,0,우진아파트,0,209,0,,0,,0,마을715,0
2813,1035,0,마을715(영어마을경유),,0,우진아파트,0,208,0,,0,,0,마을715(영어마을경유),0
2814,1035,0,지원52,,0,우진아파트,0,27,0,,0,,0,지원52,0
2815,834,0,담양3-1,,0,중흥초교,0,745,0,,0,,0,담양3-1,0
2816,834,0,담양3-2,,0,중흥초교,0,716,0,,0,,0,담양3-2,0
2817,834,0,228(구151.화순사평),,0,중흥초교,0,71,0,,0,,0,228(구151.화순사평),0
2818,834,0,228(구151.화순전대병원),,0,중흥초교,0,122,0,,0,,0,228(구151.화순전대병원),0
2819,834,0,담양5-2,,0,중흥초교,0,733,0,,0,,0,담양5-2,0
2820,834,0,송정19,,0,중흥초교,0,10,0,,0,,0,송정19,0
2821,834,0,담양5-4,,0,중흥초교,0,730,0,,0,,0,담양5-4,0
2822,834,0,518,,0,중흥초교,0,86,0,,0,,0,518,0
2823,834,0,담양5-5,,0,중흥초교,0,749,0,,0,,0,담양5-5,0
2824,834,0,담양6-1,,0,중흥초교,0,725,0,,0,,0,담양6-1,0
2825,834,0,1187,,0,중흥초교,0,87,0,,0,,0,1187,0
2826,834,0,담양7-2,,0,중흥초교,0,721,0,,0,,0,담양7-2,0
2827,834,0,담양8-1,,0,중흥초교,0,728,0,,0,,0,담양8-1,0
2828,834,0,용봉83,,0,중흥초교,0,54,0,,0,,0,용봉83,0
2829,834,0,나주160,,0,중흥초교,0,542,0,,0,,0,나주160,0
2830,834,0,송정98,,0,중흥초교,0,68,0,,0,,0,송정98,0
2831,834,0,금남55,,0,중흥초교,0,30,0,,0,,0,금남55,0
2832,834,0,금남57,,0,중흥초교,0,32,0,,0,,0,금남57,0
2833,543,0,문흥80,,0,문흥중앙초교,0,51,0,,0,,0,문흥80,0
2834,543,0,나주160,,0,문흥중앙초교,0,542,0,,0,,0,나주160,0
2835,1181,0,함평500,,0,잿등,0,826,0,,0,,0,함평500,0
2836,1181,0,함평500,,0,잿등,0,805,0,,0,,0,함평500,0
2837,1181,0,함평500,,0,잿등,0,804,0,,0,,0,함평500,0
2838,1181,0,함평500,,0,잿등,0,803,0,,0,,0,함평500,0
2839,1181,0,함평500,,0,잿등,0,802,0,,0,,0,함평500,0
2840,1181,0,함평500,,0,잿등,0,801,0,,0,,0,함평500,0
2841,1181,0,함평500,,0,잿등,0,800,0,,0,,0,함평500,0
2842,1181,0,함평500,,0,잿등,0,799,0,,0,,0,함평500,0
2843,1181,0,송정19,,0,잿등,0,10,0,,0,,0,송정19,0
2844,1181,0,함평500,,0,잿등,0,796,0,,0,,0,함평500,0
2845,1181,0,함평500,,0,잿등,0,797,0,,0,,0,함평500,0
2846,1181,0,함평500,,0,잿등,0,817,0,,0,,0,함평500,0
2847,1181,0,함평500,,0,잿등,0,835,0,,0,,0,함평500,0
2848,1181,0,함평500,,0,잿등,0,833,0,,0,,0,함평500,0
2849,1181,0,함평500,,0,잿등,0,792,0,,0,,0,함평500,0
2850,1181,0,함평500,,0,잿등,0,793,0,,0,,0,함평500,0
2851,1181,0,나주160,,0,잿등,0,542,0,,0,,0,나주160,0
2852,1181,0,함평500,,0,잿등,0,827,0,,0,,0,함평500,0
2853,1181,0,함평500,,0,잿등,0,825,0,,0,,0,함평500,0
2854,1181,0,함평500,,0,잿등,0,821,0,,0,,0,함평500,0
2855,1181,0,함평500,,0,잿등,0,791,0,,0,,0,함평500,0
2856,1181,0,함평500,,0,잿등,0,795,0,,0,,0,함평500,0
2857,1181,0,함평500,,0,잿등,0,794,0,,0,,0,함평500,0
2858,1181,0,함평500,,0,잿등,0,798,0,,0,,0,함평500,0
2859,1181,0,함평500,,0,잿등,0,830,0,,0,,0,함평500,0
2860,1663,0,나주600,,0,용강입구,0,561,0,,0,,0,나주600,0
2861,1663,0,나주601,,0,용강입구,0,562,0,,0,,0,나주601,0
2862,1663,0,송정96,,0,용강입구,0,66,0,,0,,0,송정96,0
2863,1663,0,송정97(봉정행),,0,용강입구,0,132,0,,0,,0,송정97(봉정행),0
2864,1663,0,송정97,,0,용강입구,0,93,0,,0,,0,송정97,0
2865,1669,0,좌석02,,0,상선,0,109,0,,0,,0,좌석02,0
2866,1669,0,진곡196,,0,상선,0,81,0,,0,,0,진곡196,0
2867,1669,0,나주160,,0,상선,0,542,0,,0,,0,나주160,0
2868,1669,0,나주161,,0,상선,0,567,0,,0,,0,나주161,0
2869,1669,0,송정96,,0,상선,0,66,0,,0,,0,송정96,0
2870,1669,0,송정99,,0,상선,0,69,0,,0,,0,송정99,0
2871,3557,0,일곡10,,0,봉산중,0,96,0,,0,,0,일곡10,0
